Gamma,Porosity,Fluvialfacies
68.755798,0.224953,1
66.499458,0.212537,1
64.866669,0.213846,1
65.701607,0.226923,1
67.385284,0.226207,1
72.427849,0.221279,1
77.614571,0.216008,1
83.371819,0.210955,1
88.102905,0.208353,0
88.772903,0.208135,0
88.555359,0.210037,1
84.825302,0.213685,0
80.98185,0.217604,0
76.689659,0.221322,0
73.264656,0.222969,1
73.271568,0.222548,1
74.13858,0.220073,0
78.409454,0.216078,1
82.429749,0.212682,0
85.458366,0.210207,0
87.567657,0.209928,0
86.038696,0.211765,0
83.75412,0.215406,1
78.479248,0.220267,1
73.664612,0.224029,1
70.671333,0.226312,1
68.92524,0.225616,1
72.114876,0.222451,0
75.494102,0.218834,0
79.62368,0.215089,0
83.268509,0.212502,0
84.994896,0.211209,0
85.951874,0.211754,0
83.863899,0.2139,0
81.498108,0.216709,1
78.032845,0.220006,1
74.652138,0.223102,1
71.606087,0.225917,0
68.808105,0.229665,0
66.991852,0.237023,0
66.06012,0.23471,0
68.628906,0.226154,0
71.294113,0.223403,0
74.340889,0.220781,0
76.737015,0.219712,0
76.558182,0.220236,0
75.650162,0.2225,2
71.856361,0.227177,2
67.913528,0.23862,2
63.380875,0.255936,2
59.413586,0.249792,2
57.68372,0.234118,2
56.092567,0.243926,2
55.050365,0.25139,2
54.295715,0.250408,2
54.679031,0.233444,2
55.264954,0.225616,2
56.652672,0.237943,2
58.095783,0.231428,2
59.758121,0.242118,2
61.777462,0.255581,2
65.209663,0.239239,2
68.39933,0.226585,2
70.629173,0.224489,2
72.750404,0.222653,2
74.441795,0.221384,2
75.383957,0.221904,2
73.361,0.223837,3
71.370842,0.225692,3
69.510468,0.227202,0
68.235641,0.227314,1
69.278152,0.226001,1
70.962524,0.223155,1
75.187035,0.219114,1
79.349815,0.215221,1
83.268311,0.211789,1
86.474731,0.210058,1
86.863129,0.209838,1
86.928215,0.210392,1
85.713814,0.211505,0
84.617928,0.212335,0
83.991035,0.212868,0
83.511192,0.21305,0
83.613327,0.21296,3
83.699295,0.212908,3
83.721321,0.212947,0
83.618919,0.213283,0
83.024132,0.213846,0
82.449654,0.21436,0
81.955521,0.214901,3
81.326439,0.215765,3
80.163307,0.216879,2
79.014389,0.217959,2
77.92173,0.218924,2
77.010269,0.219457,2
76.81591,0.219569,2
76.777962,0.219307,2
77.358986,0.218943,2
77.533302,0.21955,2
76.098061,0.22108,2
74.359596,0.223332,2
71.421112,0.225979,2
68.865349,0.227712,2
67.824242,0.228259,2
67.730453,0.226544,2
71.385651,0.222837,2
75.424507,0.218214,1
80.981712,0.213203,1
85.826012,0.209895,1
87.848969,0.208329,1
89.076019,0.208665,1
87.153275,0.210739,0
84.769814,0.213914,0
80.56308,0.21794,0
76.411011,0.221836,3
72.475258,0.22551,3
68.784149,0.227927,3
66.061195,0.226097,2
64.176369,0.2215,2
65.608444,0.223855,2
67.693451,0.22609,2
72.362404,0.221507,2
77.207436,0.216504,1
82.749275,0.211528,1
87.536102,0.208355,1
89.334953,0.206853,1
90.653481,0.206499,3
90.071083,0.207007,3
89.598457,0.207252,2
89.560226,0.207251,2
89.602196,0.207058,2
89.961571,0.206792,2
90.155472,0.206921,2
89.694511,0.207802,2
88.326485,0.210849,2
83.368752,0.215501,2
78.670258,0.219534,2
74.997696,0.22272,2
72.055176,0.224163,2
72.001778,0.223689,2
73.037827,0.220614,2
78.385368,0.215635,2
83.37471,0.21151,1
86.946457,0.208343,1
89.951004,0.206529,1
90.710815,0.20524,1
90.532967,0.202199,0
86.644371,0.201786,1
83.1054,0.20453,1
80.950073,0.206365,1
79.294319,0.207008,1
79.615608,0.206352,1
80.656998,0.203976,1
84.548187,0.200488,1
87.896927,0.198295,0
89.0989,0.197715,0
89.10112,0.2,0
84.355316,0.204517,1
79.724319,0.20876,1
75.547668,0.212224,1
72.533684,0.212912,1
74.120911,0.210744,1
77.033806,0.205409,1
85.193054,0.197766,1
92.901031,0.1912,0
98.823128,0.186271,0
103.13213,0.185195,3
101.05731,0.187675,3
97.984383,0.192538,0
90.961449,0.199135,0
84.290482,0.204892,1
79.012398,0.209238,1
75.268242,0.209921,1
77.594612,0.207398,1
80.506165,0.203477,1
85.733574,0.198685,1
90.45388,0.195104,1
93.167366,0.192937,0
94.951225,0.19299,0
93.056076,0.194996,0
90.787788,0.197893,0
87.042763,0.201477,0
83.348038,0.20494,0
79.85231,0.208257,0
76.462494,0.211322,0
73.491821,0.213963,1
70.981491,0.215503,1
70.292976,0.215944,1
70.066772,0.21528,1
71.670166,0.213572,1
73.613838,0.211051,1
76.90419,0.207925,1
80.100121,0.205027,1
82.92244,0.202549,1
85.243111,0.201269,1
85.578545,0.201202,0
85.384003,0.202399,0
83.092079,0.204973,0
80.040878,0.209361,0
73.98484,0.214121,2
68.343445,0.215156,2
64.343033,0.216767,2
61.177814,0.209221,2
61.317875,0.194548,2
62.508797,0.204011,2
67.858498,0.215624,2
73.165466,0.210592,2
78.30336,0.206095,2
82.499046,0.203849,2
82.965919,0.203562,2
83.096703,0.204077,1
81.897415,0.205341,1
80.473618,0.20714,1
78.161331,0.209151,1
76.299904,0.210085,1
76.222748,0.21009,0
76.288452,0.209754,0
76.919563,0.209148,0
77.546593,0.208552,0
78.157478,0.207848,0
79.008186,0.206571,1
80.807983,0.204938,0
82.398819,0.203804,0
83.162674,0.202606,1
84.885139,0.199119,1
90.401352,0.193631,1
96.276352,0.187287,1
103.57125,0.17986,1
111.69246,0.170461,1
123.08384,0.160002,1
133.4028,0.152105,1
139.47765,0.146576,0
144.87988,0.144596,0
147.62035,0.150148,0
149.31839,0.148556,0
146.89108,0.143061,0
144.76427,0.144537,0
143.82669,0.14546,0
142.84767,0.146482,0
141.70467,0.147476,0
140.78288,0.147944,0
140.73663,0.148068,0
140.52443,0.148588,0
139.65547,0.149279,0
139.09167,0.14924,0
139.73555,0.148631,0
140.35713,0.148074,0
140.8905,0.147478,0
141.59521,0.146472,0
142.97803,0.145304,0
144.02026,0.144949,0
143.71465,0.14519,0
143.52016,0.145165,0
143.76556,0.144949,0
143.97012,0.14483,0
144.01297,0.144701,0
144.237,0.14414,0
145.1781,0.143324,0
145.9328,0.142952,0
145.94978,0.142925,0
145.98859,0.142846,0
146.11365,0.142769,0
146.14726,0.142911,0
145.81897,0.143128,0
145.69501,0.142859,0
146.37953,0.142277,0
146.90265,0.14208,0
146.787,0.142116,0
146.82759,0.14178,0
147.4865,0.141168,0
148.09872,0.140667,0
148.52629,0.139623,0
149.11935,0.135917,0
150.36734,0.133557,0
151.39745,0.139824,0
151.56526,0.14999,0
151.59566,0.164348,0
151.08218,0.1727,0
150.57048,0.151443,0
150.06573,0.130319,0
149.78609,0.144328,0
150.39719,0.151317,0
151.11345,0.129486,0
152.24596,0.128727,0
153.24483,0.138162,0
153.71475,0.132642,0
153.89731,0.131482,0
152.94266,0.122568,0
151.82524,0.133964,0
150.0636,0.148045,0
148.36787,0.141305,0
146.93294,0.142512,0
145.86075,0.142853,0
146.22417,0.142398,0
146.80586,0.142671,0
148.25145,0.146305,0
149.8044,0.144894,0
151.78214,0.129821,0
153.61145,0.064657,0
154.85349,0.009731,0
156.20187,0.03646,0
157.97116,0.0499,0
159.44501,0.031518,0
159.74973,0.025474,0
159.72404,0.02951,0
158.39081,0.041848,0
156.68437,0.063305,0
153.50089,0.074429,0
150.61494,0.069329,0
148.90648,0.059526,0
147.44818,0.051725,0
146.9799,0.052166,0
146.53287,0.052556,0
146.16978,0.052922,0
145.77272,0.053369,0
145.24103,0.05379,0
144.90009,0.053755,0
145.31396,0.053211,0
146.02943,0.0482,0
147.93837,0.030046,0
149.64302,0.024028,0
150.53922,0.03436,0
151.1834,0.061476,0
150.83028,0.086546,0
150.15933,0.069054,0
148.23059,0.051674,0
146.30406,0.053526,0
144.38634,0.055903,0
141.36996,0.060903,0
134.0058,0.068395,0
125.81694,0.077857,0
114.3644,0.089292,0
102.07919,0.102716,0
86.498642,0.115972,0
72.232872,0.120791,2
63.170372,0.121892,3
54.71981,0.135201,3
48.691013,0.15824,2
43.82798,0.161205,2
43.578487,0.151405,2
42.97813,0.145138,2
40.989227,0.154982,2
39.897079,0.167269,2
42.353863,0.165415,2
44.509109,0.144334,2
45.471004,0.138691,2
46.906826,0.145464,2
50.218231,0.151276,2
52.803902,0.165544,2
52.517471,0.149098,2
52.267265,0.11871,2
52.160442,0.12908,2
51.913868,0.146036,2
51.114212,0.150199,2
50.805817,0.158759,1
52.441597,0.158223,1
53.930977,0.154947,1
54.840981,0.133191,1
55.649265,0.137146,2
56.055,0.143977,2
55.822678,0.143399,2
53.06525,0.159454,2
50.339775,0.154133,2
47.740749,0.16677,2
45.127174,0.173675,2
42.456017,0.164309,2
40.670448,0.16124,2
42.389603,0.145434,2
44.570057,0.123001,1
48.576145,0.115025,2
52.793133,0.125199,2
57.84473,0.12717,1
62.243473,0.123402,1
64.058525,0.109145,1
65.849907,0.113484,1
67.5476,0.127818,2
68.921165,0.127113,2
69.011986,0.126944,2
69.272606,0.126369,2
70.205215,0.1256,2
70.868469,0.125474,1
70.465714,0.125689,1
70.423439,0.125043,1
71.807739,0.123718,1
73.173264,0.122438,1
74.464485,0.121241,1
75.658264,0.120277,1
76.466385,0.119615,1
77.03038,0.119537,1
76.628235,0.119974,1
76.123299,0.120657,1
75.211594,0.121451,1
74.474358,0.121829,1
74.427582,0.121982,1
74.154289,0.122677,1
72.984566,0.123719,2
71.993073,0.124334,2
71.70694,0.124588,2
71.46537,0.124737,2
71.400169,0.124644,2
71.657768,0.123781,2
73.192848,0.122361,2
74.603767,0.121238,1
75.523354,0.120403,1
76.337708,0.11982,1
76.735596,0.119559,1
76.879425,0.119904,1
76.01783,0.120753,1
75.118698,0.12169,1
74.071037,0.122735,1
72.950684,0.123953,1
71.542664,0.124951,1
70.878296,0.124173,1
73.156944,0.121869,1
75.66143,0.119026,1
79.059654,0.115879,1
82.19413,0.113362,1
84.284874,0.11186,1
85.312263,0.112897,1
82.131409,0.116245,0
78.360832,0.121002,0
72.256432,0.124889,2
66.650215,0.11985,2
63.015594,0.112049,2
60.142532,0.110583,2
60.283363,0.11471,2
61.117569,0.122499,2
64.695808,0.127114,1
68.340469,0.125834,1
72.248016,0.122208,1
75.868027,0.119268,1
78.350128,0.117035,1
80.503479,0.115586,1
81.355797,0.114917,1
81.893753,0.114998,1
81.187653,0.115854,1
80.117706,0.117579,1
77.607811,0.119877,1
75.346344,0.121582,1
74.068039,0.122885,0
72.642006,0.124541,0
70.631371,0.126191,0
69.21521,0.126422,1
70.151695,0.125498,1
71.133759,0.124465,1
72.296242,0.123153,1
73.856895,0.12089,0
76.993347,0.117974,0
79.911324,0.115579,2
81.964706,0.113896,2
83.404266,0.113679,2
82.414589,0.114752,2
81.175659,0.116421,0
78.950363,0.1185,0
76.861038,0.120254,0
75.309799,0.121491,0
74.293365,0.121451,2
75.393456,0.120277,2
76.731209,0.118535,2
79.009544,0.116379,1
81.205269,0.11442,2
83.074074,0.112578,2
85.031219,0.110524,2
87.33799,0.108481,0
89.272224,0.107328,0
89.73214,0.10702,0
89.910858,0.107384,0
88.976746,0.108438,0
87.721794,0.11026,0
85.197128,0.112511,2
83.048912,0.113863,2
82.390526,0.114236,2
82.275291,0.113311,2
84.309639,0.111192,2
86.673782,0.108285,2
90.343063,0.104763,3
93.985443,0.101305,2
97.521286,0.098153,0
100.52901,0.096262,0
101.44671,0.095621,0
101.86087,0.096182,0
100.28232,0.097743,0
98.619118,0.099507,0
96.620872,0.101268,0
94.963486,0.102215,0
94.655006,0.102411,0
94.556503,0.102105,0
95.288956,0.101498,0
95.817574,0.101377,0
95.53949,0.101826,0
94.885559,0.103173,0
92.744209,0.10516,0
90.759804,0.106773,0
89.396523,0.10794,0
88.336472,0.108384,0
88.476395,0.107967,0
89.199898,0.106158,0
92.23291,0.103269,0
95.197952,0.100542,0
97.894028,0.098076,0
100.31765,0.09626,0
101.66309,0.095059,0
102.80861,0.094336,0
103.16293,0.09408,0
103.33905,0.094251,0
102.80995,0.094629,0
102.55384,0.094356,0
103.37804,0.093805,0
103.69751,0.094459,0
102.01948,0.096008,0
100.48067,0.097226,0
99.492821,0.098251,0
98.352119,0.099642,0
96.606445,0.101157,0
95.205376,0.10185,0
95.168045,0.101875,0
95.155151,0.101841,0
95.238914,0.101922,0
94.988655,0.102799,0
93.416504,0.104308,0
91.855705,0.105791,0
90.33989,0.10728,3
88.763565,0.108914,3
86.947807,0.110478,3
85.517487,0.111121,3
85.612549,0.110992,3
85.785316,0.110678,3
86.265594,0.110171,3
86.837158,0.109446,3
87.770012,0.108481,0
88.839348,0.107191,0
90.448814,0.10553,0
92.287354,0.103322,0
95.032501,0.100754,0
97.617958,0.098567,0
99.571404,0.097133,0
100.5954,0.097918,0
97.941093,0.100669,0
94.885101,0.104379,0
90.239441,0.108844,0
85.616508,0.113255,0
81.083504,0.117017,1
77.808731,0.117773,1
79.513412,0.116293,1
80.88163,0.115616,1
80.918282,0.115571,1
80.975525,0.115476,1
81.114273,0.115471,1
80.986504,0.116102,1
79.80397,0.117212,1
78.682083,0.118177,1
77.800163,0.119075,0
76.817589,0.120214,0
75.436668,0.121648,2
73.841072,0.123594,2
71.395882,0.125565,2
69.749786,0.125628,2
71.266121,0.12411,2
72.901054,0.122309,1
75.005302,0.120814,0
76.004234,0.121958,0
72.62886,0.125182,1
68.86335,0.127256,1
63.553867,0.12614,2
58.435814,0.131635,2
54.075359,0.147527,2
51.25016,0.156614,2
54.500744,0.15558,2
57.80331,0.14321,2
61.311604,0.150976,1
64.83374,0.148721,1
68.410622,0.12608,1
71.666817,0.123554,1
73.653877,0.121714,1
75.487656,0.120239,1
76.714828,0.119284,1
77.471344,0.119452,1
76.36525,0.120664,2
74.955368,0.122602,2
72.343246,0.125128,2
69.711342,0.129306,2
67.001152,0.137885,2
65.095383,0.136581,2
66.373116,0.128814,2
68.029419,0.126497,2
71.183884,0.123465,3
74.322365,0.12047,3
77.397636,0.11769,3
80.095284,0.115811,3
81.298447,0.114932,1
81.919914,0.115443,1
80.239311,0.116807,1
79.086838,0.116911,1
80.024483,0.116331,1
80.290443,0.117355,1
77.898178,0.119555,1
75.723808,0.121234,1
74.411804,0.122856,1
72.356056,0.127165,1
67.356934,0.131391,1
63.255573,0.116355,1
62.707115,0.110243,0
62.59185,0.123314,0
64.190948,0.129555,1
66.314789,0.12909,1
70.515274,0.124024,1
73.829842,0.12252,2
73.638374,0.122771,2
73.308662,0.123351,2
72.431885,0.124091,2
71.772858,0.124312,2
71.975601,0.123717,2
73.00708,0.121143,2
77.318321,0.117029,3
81.547264,0.113111,3
85.450546,0.109664,3
88.703697,0.107769,0
89.383934,0.10719,0
89.906494,0.106987,0
89.805084,0.107213,0
89.438675,0.108071,0
88.023567,0.109454,0
86.565407,0.110941,0
84.936897,0.112666,0
82.984787,0.115164,1
79.752029,0.117959,1
77.182465,0.119171,1
77.237488,0.118928,1
77.687637,0.117741,1
79.701508,0.115769,1
81.779037,0.113646,1
84.108551,0.111842,1
85.524101,0.112221,1
83.322617,0.114445,1
80.906006,0.117184,1
77.638069,0.120172,1
74.702248,0.122368,1
73.080795,0.123756,1
71.821571,0.124278,1
71.995827,0.12416,1
72.06736,0.124287,0
71.732353,0.124859,1
70.88047,0.126419,3
67.983078,0.125451,3
65.013535,0.115993,3
61.758484,0.115628,3
59.393475,0.126658,2
60.550819,0.135925,2
62.922813,0.133577,2
70.101807,0.122077,2
78.285454,0.112277,2
90.445068,0.10093,2
101.83818,0.091415,0
110.19788,0.083919,0
117.39935,0.079189,0
120.01715,0.077053,0
121.83254,0.076834,0
120.47239,0.078106,0
119.19024,0.079193,0
118.21682,0.07995,0
117.62002,0.079806,0
118.51372,0.079066,0
119.15662,0.078926,0
118.80698,0.079171,0
118.6474,0.078963,0
119.23996,0.078568,0
119.46725,0.079045,0
118.24897,0.080032,0
117.4176,0.080095,0
118.11748,0.079572,0
118.50401,0.079797,0
117.65051,0.08048,0
117.08646,0.080471,0
117.66791,0.080043,0
117.97593,0.080267,0
117.20188,0.080952,0
116.55422,0.081335,0
116.40672,0.08145,0
116.31734,0.081425,0
116.45791,0.081264,0
116.6526,0.080973,0
117.0614,0.080516,0
117.59957,0.079751,0
118.64966,0.078798,0
119.58048,0.078128,0
120.03929,0.077684,0
120.50221,0.07723,0
120.98148,0.076871,0
121.2454,0.077027,0
120.65712,0.077642,0
119.97142,0.078488,0
118.90019,0.079443,0
117.98895,0.080016,0
117.71093,0.080291,0
117.41734,0.080603,0
117.0621,0.080763,0
117.08693,0.080015,0
118.61583,0.078571,0
120.08355,0.077273,0
121.30909,0.075992,0
122.74388,0.07421,0
125.00679,0.072219,0
126.877,0.071166,0
127.19309,0.070984,0
127.2561,0.071406,0
126.3175,0.072422,0
125.14697,0.073992,0
123.05856,0.076152,0
120.66145,0.079051,0
117.04268,0.082404,0
113.70016,0.085097,0
111.4509,0.087165,0
109.40859,0.088739,0
108.18532,0.089519,0
107.78785,0.088327,0
110.65855,0.085627,0
113.3914,0.083257,0
115.57872,0.08121,0
117.64262,0.079457,0
119.21807,0.078092,0
120.47709,0.077482,0
120.48385,0.077434,0
120.5757,0.077184,0
121.00428,0.076723,0
121.53137,0.076027,0
122.44828,0.075197,0
123.2537,0.074634,0
123.61781,0.074366,0
123.80945,0.074511,0
123.31853,0.075172,0
122.43735,0.076764,0
120.01164,0.079129,0
117.53046,0.081625,0
114.82971,0.08419,0
112.20672,0.086569,0
109.8915,0.088388,0
108.42871,0.088172,0
110.3395,0.086258,0
112.40297,0.083979,0
115.07066,0.081535,0
117.47746,0.079713,0
118.85183,0.078791,0
119.39059,0.079864,0
116.62247,0.082687,0
113.53114,0.086281,0
109.16063,0.090179,0
105.44152,0.092521,0
104.30031,0.093434,0
103.54608,0.093422,0
104.32331,0.092386,0
105.69729,0.089924,0
109.43289,0.086395,0
113.02402,0.083211,0
116.04335,0.080348,0
118.96671,0.077715,0
121.51027,0.075522,0
123.51871,0.074606,0
123.40946,0.075004,0
122.69258,0.076854,0
119.57102,0.079762,0
116.65714,0.082173,0
114.5652,0.084047,0
112.76587,0.085223,0
112.12451,0.085573,0
112.03928,0.084595,0
114.15496,0.0828,0
115.76617,0.082208,0
115.38093,0.08275,0
114.64171,0.084138,0
112.50152,0.086353,0
110.04498,0.089322,0
106.33642,0.092705,0
103.02335,0.095143,0
101.27549,0.096542,0
100.11855,0.09653,0
101.30014,0.095404,0
102.45551,0.094342,0
103.50705,0.093691,0
103.80717,0.094834,0
101.13352,0.098071,0
97.085762,0.104591,0
87.599945,0.113811,0
77.945343,0.12194,3
67.622787,0.128964,3
57.789337,0.152644,3
49.891506,0.166548,3
43.251789,0.156292,2
41.591091,0.13986,2
40.334221,0.145409,2
40.675488,0.156056,2
41.268635,0.141766,2
42.858616,0.143128,2
44.0737,0.152609,2
43.805107,0.158425,2
43.443729,0.155567,2
42.715153,0.146317,2
42.039173,0.142912,2
41.571342,0.156346,2
41.448524,0.165098,2
42.691078,0.157328,2
44.118946,0.151624,2
46.280182,0.161504,2
48.26123,0.173427,2
49.529179,0.149602,2
50.55975,0.130205,1
50.650902,0.133182,1
50.400383,0.146158,1
48.797699,0.147341,1
47.500999,0.134472,1
47.415245,0.14034,3
47.309044,0.144881,3
47.121929,0.150378,3
47.460506,0.150318,3
49.87952,0.138942,2
52.246471,0.133765,2
54.407383,0.136596,2
56.8158,0.123878,2
60.203732,0.127304,2
63.198387,0.130273,2
64.636635,0.11606,2
66.031151,0.124596,1
67.252579,0.128027,1
68.783432,0.125962,1
71.538834,0.123036,1
74.856186,0.118769,1
80.397408,0.113495,1
85.805199,0.10854,0
90.684975,0.104259,0
94.690758,0.102066,0
95.23774,0.101952,0
94.927307,0.103886,0
91.223633,0.107637,0
87.139473,0.112297,0
81.549568,0.11759,0
76.152344,0.122423,1
71.517677,0.126636,2
67.146194,0.133105,2
63.816296,0.155153,2
60.614246,0.178028,2
57.918175,0.156642,2
55.757664,0.125865,2
55.716629,0.134003,2
56.098042,0.132458,2
58.151295,0.117855,2
60.758785,0.118142,1
65.559654,0.122649,1
70.097672,0.124338,1
73.595444,0.121026,1
76.973167,0.118001,1
79.875816,0.115423,1
82.324493,0.113929,1
82.976562,0.113478,1
83.260574,0.113906,3
82.087982,0.115163,1
80.651405,0.117051,1
78.170174,0.119402,1
75.769035,0.121563,2
73.684883,0.123333,2
72.096321,0.123919,1
72.469025,0.123439,1
73.091858,0.122362,2
74.704559,0.12073,2
76.47963,0.11871,2
78.897217,0.116636,2
80.785049,0.115828,2
80.576332,0.116406,2
79.584862,0.118853,2
75.495628,0.121153,1
70.935883,0.119637,1
64.514107,0.131127,2
58.541286,0.149015,2
54.345203,0.154921,2
51.299427,0.163096,2
52.805992,0.156575,2
55.098984,0.115772,2
60.504261,0.097825,1
66.07119,0.115631,1
72.27784,0.121276,1
77.77195,0.117341,0
80.446167,0.114909,0
82.819633,0.113196,0
84.002861,0.112181,0
84.92627,0.111787,0
84.821419,0.111908,0
84.674538,0.11213,0
84.361313,0.112726,0
83.437126,0.114781,0
80.095078,0.118026,0
76.699623,0.121399,0
73.09285,0.124573,0
70.111916,0.126252,1
69.607765,0.126249,1
70.119415,0.123819,0
74.651154,0.119388,0
79.318398,0.114633,0
84.521896,0.109948,0
89.044373,0.106889,0
90.871719,0.105478,0
91.973068,0.105801,0
90.201241,0.107709,0
88.012665,0.110612,0
84.174828,0.114111,0
80.749626,0.116623,0
78.957451,0.118233,0
77.409576,0.119258,0
76.828545,0.119505,0
76.897614,0.118199,0
79.539429,0.115867,1
81.737167,0.114596,1
82.177437,0.114338,1
82.27314,0.114903,1
81.005196,0.116719,0
78.503998,0.123706,0
71.122215,0.138679,0
64.197647,0.140673,0
59.082516,0.142136,2
54.97353,0.143264,2
54.846371,0.126332,2
56.343437,0.117667,2
64.26841,0.121358,2
71.871223,0.121266,2
78.199104,0.115927,3
82.954102,0.114345,3
81.484375,0.116272,3
78.955048,0.120729,1
72.232323,0.126868,1
65.920891,0.131939,2
61.237175,0.136191,2
58.3871,0.132497,2
62.793716,0.127191,2
68.395905,0.122685,2
78.729576,0.112816,2
88.883537,0.103375,2
98.326317,0.094994,2
106.28074,0.090167,2
108.34498,0.088969,0
108.76908,0.091687,0
102.70226,0.097627,0
96.438263,0.104038,0
89.393974,0.110619,0
82.778519,0.116176,0
77.860161,0.12051,1
73.781586,0.122838,1
73.026459,0.123599,1
72.202248,0.124524,1
71.10463,0.125417,1
70.349327,0.125492,1
70.948776,0.125053,1
71.260254,0.125302,1
70.432091,0.125843,2
70.137703,0.125109,2
71.955742,0.123376,2
73.734711,0.121736,2
75.359085,0.119833,2
77.685089,0.116254,2
82.787796,0.111607,2
87.333298,0.10829,0
89.673698,0.106179,0
91.715782,0.10478,0
92.577293,0.104284,0
92.746475,0.105441,0
90.175774,0.107907,0
87.62606,0.110324,0
85.159409,0.112758,0
82.574173,0.115474,0
79.519638,0.118187,2
76.942711,0.119759,2
76.255882,0.120303,2
75.814613,0.12026,0
76.345146,0.119707,0
76.962875,0.118945,0
77.925705,0.118166,1
78.579117,0.118127,1
78.007996,0.118461,1
77.886116,0.117721,2
79.542053,0.11593,2
81.604485,0.113169,2
85.275581,0.109713,2
88.77668,0.106664,2
91.604973,0.104296,0
93.692635,0.103697,0
92.849243,0.104726,0
91.555161,0.106832,0
88.477463,0.109817,0
85.358322,0.112901,0
82.075142,0.116142,0
78.632034,0.119764,0
74.55603,0.123662,0
70.540337,0.126684,0
66.763298,0.126953,0
63.595913,0.130526,2
62.84127,0.140413,2
63.130356,0.137193,2
67.550011,0.126321,2
72.025719,0.121902,1
76.723274,0.117731,1
80.684334,0.115319,1
81.730682,0.11462,1
82.134911,0.115455,0
79.99791,0.117262,0
78.38356,0.117822,2
78.837631,0.116964,2
80.16452,0.114021,2
84.945549,0.109556,2
89.432892,0.105793,2
92.758003,0.10303,2
95.168907,0.10245,0
93.961815,0.104006,0
91.938217,0.107512,0
86.683266,0.112501,0
81.58252,0.117122,1
77.092064,0.121233,1
73.048943,0.124275,1
70.776176,0.126241,1
68.968422,0.127096,1
69.000954,0.126984,1
69.198959,0.126477,1
70.051796,0.125788,1
70.63047,0.125753,1
70.124161,0.126394,1
69.300461,0.124561,1
67.220718,0.115705,1
65.190361,0.128984,1
63.355453,0.139067,1
61.993771,0.115455,1
62.504864,0.117655,2
63.129089,0.133514,2
64.201057,0.133394,2
65.370316,0.131244,1
66.924614,0.128363,1
68.415291,0.127047,1
69.654137,0.125657,1
71.30101,0.123292,1
74.562706,0.120037,1
78.057724,0.116225,1
82.476173,0.111759,0
87.32869,0.106256,0
93.899017,0.099959,0
100.40107,0.093825,0
106.63285,0.088283,0
111.90562,0.085031,0
113.38309,0.084332,0
113.35739,0.087222,0
107.38293,0.093459,3
100.40964,0.102082,0
89.483452,0.112284,0
79.23243,0.119044,1
71.653389,0.121271,1
65.178223,0.139031,1
63.071621,0.147143,1
62.138729,0.124758,1
65.850815,0.119048,1
69.621712,0.124553,1
73.625343,0.120714,1
77.591309,0.116965,1
81.408157,0.113534,1
84.712975,0.111326,1
85.991447,0.110474,1
86.481857,0.111504,1
83.853516,0.11426,1
80.760422,0.118126,0
75.828056,0.122862,0
70.929649,0.121981,0
66.165627,0.10502,0
62.024368,0.11415,0
